college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
1309,燕山大学,电子信息工程,2,584,585,2019,本科一批,重庆,理科
1309,燕山大学,电子科学与技术,2,582,583,2019,本科一批,重庆,理科
1309,燕山大学,通信工程,2,583,585,2019,本科一批,重庆,理科
1309,燕山大学,自动化,2,585,585,2019,本科一批,重庆,理科
1309,燕山大学,计算机科学与技术,2,584,585,2019,本科一批,重庆,理科
1309,燕山大学,软件工程,2,584,590,2019,本科一批,重庆,理科
1309,燕山大学,土木工程,2,579,580,2019,本科一批,重庆,理科
1309,燕山大学,石油工程,2,581,582,2019,本科一批,重庆,理科
1309,燕山大学,生物工程,2,580,580,2019,本科一批,重庆,理科
1309,燕山大学,电子商务,2,579,580,2019,本科一批,重庆,理科
1309,燕山大学,旅游管理,2,579,580,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,经济学类,4,600,609,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,自动化类,4,602,605,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,数学类,1,606,606,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,电子信息类,2,604,604,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,工商管理类,8,599,605,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,材料类,3,601,607,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,机械类,2,602,609,2019,本科一批,重庆,理科
1314,东北大学秦皇岛分校,计算机类,3,605,610,2019,本科一批,重庆,理科
1358,河北医科大学,临床医学,10,603,609,2019,本科一批,重庆,理科
1369,河北大学,经济统计学,4,544,550,2019,本科一批,重庆,理科
1369,河北大学,光电信息科学与工程,3,538,554,2019,本科一批,重庆,理科
1369,河北大学,环境科学与工程类,4,536,549,2019,本科一批,重庆,理科
1369,河北大学,测控技术与仪器,3,527,533,2019,本科一批,重庆,理科
1402,中北大学,市场营销,2,554,557,2019,本科一批,重庆,理科
1402,中北大学,弹药工程与爆炸技术,6,545,561,2019,本科一批,重庆,理科
1402,中北大学,飞行器设计与工程,2,555,568,2019,本科一批,重庆,理科
1402,中北大学,飞行器制造工程,2,559,562,2019,本科一批,重庆,理科
1402,中北大学,探测制导与控制技术,4,549,552,2019,本科一批,重庆,理科
1402,中北大学,武器发射工程,3,552,557,2019,本科一批,重庆,理科
1402,中北大学,武器系统与工程,2,563,570,2019,本科一批,重庆,理科
1402,中北大学,装甲车辆工程,6,544,561,2019,本科一批,重庆,理科
1402,中北大学,机械类,4,553,562,2019,本科一批,重庆,理科
1402,中北大学,材料成型及控制工程,2,552,554,2019,本科一批,重庆,理科
1402,中北大学,高分子材料与工程,4,541,556,2019,本科一批,重庆,理科
1402,中北大学,无机非金属材料工程,6,540,550,2019,本科一批,重庆,理科
1402,中北大学,化学工程与工艺,3,540,553,2019,本科一批,重庆,理科
1402,中北大学,生物工程,2,556,558,2019,本科一批,重庆,理科
1402,中北大学,制药工程,2,541,549,2019,本科一批,重庆,理科
1402,中北大学,电子信息类,5,554,560,2019,本科一批,重庆,理科
1402,中北大学,信息对抗技术,4,548,554,2019,本科一批,重庆,理科
1402,中北大学,生物医学工程,2,541,542,2019,本科一批,重庆,理科
1402,中北大学,测控技术与仪器,2,562,571,2019,本科一批,重庆,理科
1402,中北大学,电子科学与技术,2,559,564,2019,本科一批,重庆,理科
1402,中北大学,微电子科学与工程,2,554,556,2019,本科一批,重庆,理科
1402,中北大学,计算机类,2,553,562,2019,本科一批,重庆,理科
1402,中北大学,数学与应用数学,2,561,575,2019,本科一批,重庆,理科
1402,中北大学,统计学,2,541,543,2019,本科一批,重庆,理科
1402,中北大学,应用化学,4,540,544,2019,本科一批,重庆,理科
1402,中北大学,应用物理学,2,539,541,2019,本科一批,重庆,理科
1402,中北大学,经济统计学,2,541,543,2019,本科一批,重庆,理科
1402,中北大学,财务管理,2,544,546,2019,本科一批,重庆,理科
1402,中北大学,安全工程,2,549,550,2019,本科一批,重庆,理科
1402,中北大学,特种能源技术与工程,8,540,570,2019,本科一批,重庆,理科
1402,中北大学,车辆工程,2,552,552,2019,本科一批,重庆,理科
1402,中北大学,能源与动力工程,6,539,548,2019,本科一批,重庆,理科
1402,中北大学,电气工程及其自动化,3,557,560,2019,本科一批,重庆,理科
1403,太原理工大学,机械设计制造及其自动化,4,592,598,2019,本科一批,重庆,理科
1403,太原理工大学,车辆工程,2,592,596,2019,本科一批,重庆,理科
1403,太原理工大学,工业设计,2,586,588,2019,本科一批,重庆,理科
1403,太原理工大学,材料成型及控制工程,4,588,592,2019,本科一批,重庆,理科
1403,太原理工大学,材料物理,2,587,595,2019,本科一批,重庆,理科
1403,太原理工大学,金属材料工程,2,589,593,2019,本科一批,重庆,理科
1403,太原理工大学,冶金工程,2,590,591,2019,本科一批,重庆,理科
1403,太原理工大学,能源与动力工程,2,585,590,2019,本科一批,重庆,理科
1403,太原理工大学,自动化,4,591,598,2019,本科一批,重庆,理科
1403,太原理工大学,通信工程,2,594,594,2019,本科一批,重庆,理科
1403,太原理工大学,电子信息工程,2,591,592,2019,本科一批,重庆,理科
1403,太原理工大学,给排水科学与工程,2,589,590,2019,本科一批,重庆,理科
1403,太原理工大学,电子科学与技术,2,592,595,2019,本科一批,重庆,理科
1403,太原理工大学,物联网工程,2,591,592,2019,本科一批,重庆,理科
1403,太原理工大学,建筑学,2,585,588,2019,本科一批,重庆,理科
1403,太原理工大学,农业水利工程,2,583,591,2019,本科一批,重庆,理科
1403,太原理工大学,水文与水资源工程,2,583,587,2019,本科一批,重庆,理科
1403,太原理工大学,化学工程与工艺,2,586,588,2019,本科一批,重庆,理科
1403,太原理工大学,制药工程,2,594,595,2019,本科一批,重庆,理科
1403,太原理工大学,环境工程,2,583,587,2019,本科一批,重庆,理科
1403,太原理工大学,采矿工程,2,584,586,2019,本科一批,重庆,理科
1403,太原理工大学,安全工程,3,583,589,2019,本科一批,重庆,理科
1403,太原理工大学,城市地下空间工程,2,585,585,2019,本科一批,重庆,理科
1403,太原理工大学,矿物加工工程,2,584,585,2019,本科一批,重庆,理科
1403,太原理工大学,测绘工程,2,585,585,2019,本科一批,重庆,理科
1403,太原理工大学,资源勘查工程,2,584,585,2019,本科一批,重庆,理科
1403,太原理工大学,地质工程,3,583,583,2019,本科一批,重庆,理科
1403,太原理工大学,数学与应用数学,2,592,593,2019,本科一批,重庆,理科
1403,太原理工大学,信息与计算科学,4,586,590,2019,本科一批,重庆,理科
1403,太原理工大学,光电信息科学与工程,2,589,590,2019,本科一批,重庆,理科
1403,太原理工大学,应用物理学,2,591,592,2019,本科一批,重庆,理科
1403,太原理工大学,工程力学,2,585,586,2019,本科一批,重庆,理科
1403,太原理工大学,生物医学工程,2,583,590,2019,本科一批,重庆,理科
1403,太原理工大学,市场营销,2,583,585,2019,本科一批,重庆,理科
1403,太原理工大学,工程管理,2,584,587,2019,本科一批,重庆,理科
1403,太原理工大学,会计学,2,589,591,2019,本科一批,重庆,理科
1403,太原理工大学,计算机科学与技术,2,595,610,2019,本科一批,重庆,理科
1403,太原理工大学,纺织工程,3,583,593,2019,本科一批,重庆,理科
1403,太原理工大学,文物保护技术,2,582,584,2019,本科一批,重庆,理科
1403,太原理工大学,机械电子工程,6,583,589,2019,本科一批,重庆,理科
1403,太原理工大学,道路桥梁与渡河工程,2,588,589,2019,本科一批,重庆,理科
1403,太原理工大学,电气工程及其自动化（试验班）,2,592,598,2019,本科一批,重庆,理科
1403,太原理工大学,土木工程（试验班）,2,588,592,2019,本科一批,重庆,理科
1403,太原理工大学,电气工程及其自动化,4,590,591,2019,本科一批,重庆,理科
1403,太原理工大学,土木工程,4,592,594,2019,本科一批,重庆,理科
1403,太原理工大学,过程装备与控制工程,2,586,586,2019,本科一批,重庆,理科
1403,太原理工大学,数据科学与大数据技术,2,592,594,2019,本科一批,重庆,理科
1405,山西医科大学,临床医学,2,609,609,2019,本科一批,重庆,理科
1425,山西大学,金融学,2,552,555,2019,本科一批,重庆,理科
1425,山西大学,计算机科学与技术,2,553,556,2019,本科一批,重庆,理科
1425,山西大学,环境工程,2,552,552,2019,本科一批,重庆,理科
1501,内蒙古大学,金融学,2,559,562,2019,本科一批,重庆,理科
1501,内蒙古大学,数学类,2,564,566,2019,本科一批,重庆,理科
1501,内蒙古大学,数理基础科学,1,584,584,2019,本科一批,重庆,理科
1501,内蒙古大学,应用物理学,2,559,560,2019,本科一批,重庆,理科
1501,内蒙古大学,化学,1,562,562,2019,本科一批,重庆,理科
1501,内蒙古大学,大气科学,1,561,561,2019,本科一批,重庆,理科
1501,内蒙古大学,汽车服务工程,1,558,558,2019,本科一批,重庆,理科
1501,内蒙古大学,电子科学与技术,1,561,561,2019,本科一批,重庆,理科
1501,内蒙古大学,自动化,2,561,565,2019,本科一批,重庆,理科
1501,内蒙古大学,软件工程,3,562,568,2019,本科一批,重庆,理科
1501,内蒙古大学,网络工程,1,559,559,2019,本科一批,重庆,理科
1501,内蒙古大学,土木工程,3,561,566,2019,本科一批,重庆,理科
1501,内蒙古大学,道路桥梁与渡河工程,3,558,563,2019,本科一批,重庆,理科
1501,内蒙古大学,化学工程与工艺,2,553,553,2019,本科一批,重庆,理科
1501,内蒙古大学,交通运输,3,553,562,2019,本科一批,重庆,理科
1501,内蒙古大学,环境工程,1,553,553,2019,本科一批,重庆,理科
1501,内蒙古大学,环境科学,1,553,553,2019,本科一批,重庆,理科
1501,内蒙古大学,生物工程,1,570,570,2019,本科一批,重庆,理科
1501,内蒙古大学,管理科学,1,554,554,2019,本科一批,重庆,理科
1501,内蒙古大学,工程管理,1,556,556,2019,本科一批,重庆,理科
1501,内蒙古大学,市场营销,1,555,555,2019,本科一批,重庆,理科
1501,内蒙古大学,会计学,1,562,562,2019,本科一批,重庆,理科
1501,内蒙古大学,财务管理,1,564,564,2019,本科一批,重庆,理科
2101,大连理工大学,交通工程,2,635,636,2019,本科一批,重庆,理科
2101,大连理工大学,船舶与海洋工程,1,636,636,2019,本科一批,重庆,理科
2101,大连理工大学,材料美,2,637,640,2019,本科一批,重庆,理科
2101,大连理工大学,工程力学,2,645,646,2019,本科一批,重庆,理科
2101,大连理工大学,机械设计制造及其自动化,2,642,645,2019,本科一批,重庆,理科
2101,大连理工大学,电子信息工程,3,637,640,2019,本科一批,重庆,理科
2101,大连理工大学,软件工程,4,636,639,2019,本科一批,重庆,理科
2101,大连理工大学,水利类,2,635,636,2019,本科一批,重庆,理科
2101,大连理工大学,自动化,1,638,638,2019,本科一批,重庆,理科
2101,大连理工大学,车辆工程（英语强化）,1,639,639,2019,本科一批,重庆,理科
2101,大连理工大学,工商管理类,1,641,641,2019,本科一批,重庆,理科
2101,大连理工大学,化工与制药类,2,636,640,2019,本科一批,重庆,理科
2101,大连理工大学,数学类,1,644,644,2019,本科一批,重庆,理科
2101,大连理工大学,环境科学与工程类,2,636,639,2019,本科一批,重庆,理科
2101,大连理工大学,能源与动力工程,1,637,637,2019,本科一批,重庆,理科
2101,大连理工大学,土木工程,2,636,636,2019,本科一批,重庆,理科
2101,大连理工大学,过程装备与控制工程,1,635,635,2019,本科一批,重庆,理科
2101,大连理工大学,电气工程及其自动化,2,640,643,2019,本科一批,重庆,理科
9408,大连理工大学,计算机类（中外合作办学）,5,605,636,2019,本科一批,重庆,理科
2102,沈阳工业大学,应用化学,2,536,539,2019,本科一批,重庆,理科
2102,沈阳工业大学,土木类,1,537,537,2019,本科一批,重庆,理科
2102,沈阳工业大学,工商管理,2,535,536,2019,本科一批,重庆,理科
2102,沈阳工业大学,电气工程及其自动化,1,570,570,2019,本科一批,重庆,理科
2102,沈阳工业大学,机械设计制造及其自动化,1,553,553,2019,本科一批,重庆,理科
2102,沈阳工业大学,测控技术与仪器,2,535,537,2019,本科一批,重庆,理科
2102,沈阳工业大学,自动化,2,543,545,2019,本科一批,重庆,理科
2102,沈阳工业大学,新能源科学与工程,2,537,541,2019,本科一批,重庆,理科
2102,沈阳工业大学,电子科学与技术,1,543,543,2019,本科一批,重庆,理科
2102,沈阳工业大学,通信工程,2,552,552,2019,本科一批,重庆,理科
2102,沈阳工业大学,智能科学与技术,2,545,551,2019,本科一批,重庆,理科
2102,沈阳工业大学,计算机科学与技术,1,547,547,2019,本科一批,重庆,理科
2102,沈阳工业大学,应用物理学,1,537,537,2019,本科一批,重庆,理科
2102,沈阳工业大学,环境工程,2,534,542,2019,本科一批,重庆,理科
2102,沈阳工业大学,数学与应用数学,1,539,539,2019,本科一批,重庆,理科
2102,沈阳工业大学,金融工程,1,536,536,2019,本科一批,重庆,理科
2102,沈阳工业大学,工程管理,2,537,543,2019,本科一批,重庆,理科
2102,沈阳工业大学,会计学,1,540,540,2019,本科一批,重庆,理科
2102,沈阳工业大学,物流管理,1,542,542,2019,本科一批,重庆,理科
2105,东北大学,工科试验班,8,612,617,2019,本科一批,重庆,理科
2105,东北大学,理科试验班,11,611,616,2019,本科一批,重庆,理科
2105,东北大学,材料类,8,611,623,2019,本科一批,重庆,理科
2105,东北大学,经济管理试验班,11,612,615,2019,本科一批,重庆,理科
2105,东北大学,生物工程,2,611,613,2019,本科一批,重庆,理科
2105,东北大学,机械类,7,612,616,2019,本科一批,重庆,理科
2105,东北大学,曰匹ri乞类,8,616,635,2019,本科一批,重庆,理科
2105,东北大学,计算机类,6,618,628,2019,本科一批,重庆,理科
2105,东北大学,电子信息类,5,615,616,2019,本科一批,重庆,理科
2105,东北大学,计算机类,15,612,621,2019,本科一批,重庆,理科
2105,东北大学,机器人工程,2,619,621,2019,本科一批,重庆,理科
2106,辽宁科技大学,冶金工程,4,530,534,2019,本科一批,重庆,理科
2106,辽宁科技大学,化学工程与工艺,5,529,537,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,安全工程,3,525,531,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,理论与应用力学,2,527,537,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,机械电子工程,7,526,547,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,车辆工程,4,531,537,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,经济学,3,526,530,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,建筑环境与能源应用工程,3,525,533,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,道路桥梁与渡河工程,2,526,528,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,电气工程及其自动化,7,528,543,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,材料类,5,525,540,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,环境工程,1,524,524,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,数学类,3,524,533,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,生物工程,1,539,539,2019,本科一批,重庆,理科
2107,辽宁工程技术大学,网络工程,4,525,529,2019,本科一批,重庆,理科
2111,大连海事大学,环境工程,2,591,592,2019,本科一批,重庆,理科
2111,大连海事大学,海事管理,3,593,639,2019,本科一批,重庆,理科
2111,大连海事大学,物联网工程,2,593,593,2019,本科一批,重庆,理科
2111,大连海事大学,机械设计制造及其自动化,2,594,595,2019,本科一批,重庆,理科
2111,大连海事大学,通信工程,2,595,596,2019,本科一批,重庆,理科
2111,大连海事大学,电子信息工程,2,595,597,2019,本科一批,重庆,理科
2111,大连海事大学,软件工程,2,598,598,2019,本科一批,重庆,理科
2111,大连海事大学,电子信息科学与技术,2,593,601,2019,本科一批,重庆,理科
2111,大连海事大学,自动化,1,592,592,2019,本科一批,重庆,理科
2111,大连海事大学,地理信息科学,2,592,593,2019,本科一批,重庆,理科
2111,大连海事大学,光电信息科学与工程,4,591,592,2019,本科一批,重庆,理科
2111,大连海事大学,智能科学与技术,2,594,604,2019,本科一批,重庆,理科
2111,大连海事大学,交通管理,2,598,605,2019,本科一批,重庆,理科
2111,大连海事大学,交通运输,2,593,593,2019,本科一批,重庆,理科
2111,大连海事大学,物流工程,2,595,607,2019,本科一批,重庆,理科
2111,大连海事大学,物流管理,2,592,592,2019,本科一批,重庆,理科
2111,大连海事大学,信息管理与信息系统,2,592,601,2019,本科一批,重庆,理科
2111,大连海事大学,经济学,2,591,594,2019,本科一批,重庆,理科
2111,大连海事大学,财务管理,2,590,591,2019,本科一批,重庆,理科
2111,大连海事大学,能源与动力工程,2,592,594,2019,本科一批,重庆,理科
2111,大连海事大学,救助与打捞工程,2,591,591,2019,本科一批,重庆,理科
2111,大连海事大学,日语,2,591,591,2019,本科一批,重庆,理科
2111,大连海事大学,公共事业管理,2,591,591,2019,本科一批,重庆,理科
2111,大连海事大学,统计学,2,590,590,2019,本科一批,重庆,理科
2111,大连海事大学,应用物理学,2,591,592,2019,本科一批,重庆,理科
2113,沈阳建筑大学,建筑学,1,588,588,2019,本科一批,重庆,理科
2113,沈阳建筑大学,城乡规划,1,582,582,2019,本科一批,重庆,理科
2113,沈阳建筑大学,风景园林,1,586,586,2019,本科一批,重庆,理科
2113,沈阳建筑大学,土木工程,2,560,563,2019,本科一批,重庆,理科
2113,沈阳建筑大学,城市地下空间工程,1,537,537,2019,本科一批,重庆,理科
2113,沈阳建筑大学,安全工程,1,534,534,2019,本科一批,重庆,理科
2113,沈阳建筑大学,机械类,1,554,554,2019,本科一批,重庆,理科
2113,沈阳建筑大学,建筑环境与能源应用工程,1,562,562,2019,本科一批,重庆,理科
2113,沈阳建筑大学,给排水科学与工程,1,573,573,2019,本科一批,重庆,理科
2113,沈阳建筑大学,电气工程及其自动化,1,550,550,2019,本科一批,重庆,理科
2113,沈阳建筑大学,建筑电气与智能化,1,547,547,2019,本科一批,重庆,理科
2113,沈阳建筑大学,工程管理,1,550,550,2019,本科一批,重庆,理科
2113,沈阳建筑大学,道路桥梁与渡河工程,1,556,556,2019,本科一批,重庆,理科
2113,沈阳建筑大学,物流工程,1,563,563,2019,本科一批,重庆,理科
2113,沈阳建筑大学,材料类,2,524,552,2019,本科一批,重庆,理科
2115,沈阳农业大学,植物生产类,2,536,540,2019,本科一批,重庆,理科
2115,沈阳农业大学,生物科学类,3,534,545,2019,本科一批,重庆,理科
2115,沈阳农业大学,Hr ~L 工口 农业丄住类,4,531,533,2019,本科一批,重庆,理科
2116,中国医科大学,生物科学,4,581,602,2019,本科一批,重庆,理科
2116,中国医科大学,基础医学,2,589,598,2019,本科一批,重庆,理科
2116,中国医科大学,临床医学（5+3医）,2,628,631,2019,本科一批,重庆,理科
2116,中国医科大学,临床医学（红医班）,1,616,616,2019,本科一批,重庆,理科
2116,中国医科大学,临床医学（5年）,11,591,627,2019,本科一批,重庆,理科
2116,中国医科大学,麻醉学,2,613,626,2019,本科一批,重庆,理科
2116,中国医科大学,眼视光医学,2,586,597,2019,本科一批,重庆,理科
2116,中国医科大学,口腔医学,2,608,612,2019,本科一批,重庆,理科
2116,中国医科大学,预防医学,3,588,602,2019,本科一批,重庆,理科
2116,中国医科大学,法医学,3,584,617,2019,本科一批,重庆,理科
2118,大连医科大学,临床医学（5+3-体化）,2,615,622,2019,本科一批,重庆,理科
2118,大连医科大学,临床医学（5年）,7,609,615,2019,本科一批,重庆,理科
2118,大连医科大学,口腔医学,2,607,610,2019,本科一批,重庆,理科
2118,大连医科大学,麻醉学,2,608,609,2019,本科一批,重庆,理科
2118,大连医科大学,医学影像学,2,606,608,2019,本科一批,重庆,理科
2118,大连医科大学,中西医临床医学,1,604,604,2019,本科一批,重庆,理科
2118,大连医科大学,精神医学,1,605,605,2019,本科一批,重庆,理科
2118,大连医科大学,预防医学,2,601,605,2019,本科一批,重庆,理科
2118,大连医科大学,基础医学,1,604,604,2019,本科一批,重庆,理科
2118,大连医科大学,医学检验技术,1,604,604,2019,本科一批,重庆,理科
2118,大连医科大学,临床药学,1,605,605,2019,本科一批,重庆,理科
2118,大连医科大学,医学影像技术,1,598,598,2019,本科一批,重庆,理科
2118,大连医科大学,生物技术,2,604,604,2019,本科一批,重庆,理科
2118,大连医科大学,生物医学工程,1,599,599,2019,本科一批,重庆,理科
2118,大连医科大学,公共事业管理,1,573,573,2019,本科一批,重庆,理科
2118,大连医科大学,护理学,2,553,554,2019,本科一批,重庆,理科
2119,沈阳药科大学,药物制剂,1,596,596,2019,本科一批,重庆,理科
2119,沈阳药科大学,药学,1,596,596,2019,本科一批,重庆,理科
2119,沈阳药科大学,药学（英语强化班）,1,587,587,2019,本科一批,重庆,理科
2119,沈阳药科大学,药学（日语强化班）,1,584,584,2019,本科一批,重庆,理科
2119,沈阳药科大学,制药工程,1,595,595,2019,本科一批,重庆,理科
2119,沈阳药科大学,环境科学,1,573,573,2019,本科一批,重庆,理科
2119,沈阳药科大学,药物化学,1,587,587,2019,本科一批,重庆,理科
2119,沈阳药科大学,中药制药,1,575,575,2019,本科一批,重庆,理科
2119,沈阳药科大学,临床药学,1,595,595,2019,本科一批,重庆,理科
2119,沈阳药科大学,国际经济与贸易,1,569,569,2019,本科一批,重庆,理科
2119,沈阳药科大学,市场营销,1,570,570,2019,本科一批,重庆,理科
2119,沈阳药科大学,药事管理,1,594,594,2019,本科一批,重庆,理科
2119,沈阳药科大学,生物医学工程,1,574,574,2019,本科一批,重庆,理科
2119,沈阳药科大学,食品科学与工程,1,574,574,2019,本科一批,重庆,理科
2119,沈阳药科大学,葡萄与葡萄酒工程,1,572,572,2019,本科一批,重庆,理科
2121,东北财经大学,管理科学与工程类,1,610,610,2019,本科一批,重庆,理科
2121,东北财经大学,经济统计学,1,605,605,2019,本科一批,重庆,理科
2121,东北财经大学,金融学类,2,607,613,2019,本科一批,重庆,理科
2121,东北财经大学,电子商务,1,605,605,2019,本科一批,重庆,理科
2121,东北财经大学,工商管理类,1,620,620,2019,本科一批,重庆,理科
2121,东北财经大学,会计学,1,615,615,2019,本科一批,重庆,理科
2153,辽宁大学,计算机类,2,595,597,2019,本科一批,重庆,理科
2153,辽宁大学,经济学类,2,599,599,2019,本科一批,重庆,理科
2153,辽宁大学,金融学类,3,595,603,2019,本科一批,重庆,理科
2153,辽宁大学,数学类,2,594,599,2019,本科一批,重庆,理科
2176,东北财经大学,工商管理类（中外合作办学）（与英国萨 里大学合作办学）,4,572,595,2019,本科一批,重庆,理科
2176,东北财经大学,旅游管理类（中外合作办学）（与英国萨 里大学合作办学）,1,571,571,2019,本科一批,重庆,理科
2176,东北财经大学,经济学类（中外合作办学）（与加拿大西 安大略大学国王大学学院合作办学）,1,578,578,2019,本科一批,重庆,理科
2176,东北财经大学,工商管理类（中外合作办学）（与英国奥 斯特大学合作办学）,1,598,598,2019,本科一批,重庆,理科
2176,东北财经大学,工商管理类（中外合作办学）（与澳大利 亚科廷大学合作办学）,1,576,576,2019,本科一批,重庆,理科
2177,大连理工大学（盘锦校区）,能源化学工程,1,607,607,2019,本科一批,重庆,理科
2201,吉林大学,软件工程,6,628,633,2019,本科一批,重庆,理科
2201,吉林大学,数学类,4,637,642,2019,本科一批,重庆,理科
2201,吉林大学,勘查技术与工程,6,618,630,2019,本科一批,重庆,理科
2201,吉林大学,化学类,2,642,645,2019,本科一批,重庆,理科
2201,吉林大学,物理学类,2,637,637,2019,本科一批,重庆,理科
2201,吉林大学,交通运输类,6,618,624,2019,本科一批,重庆,理科
2201,吉林大学,机械类,6,626,632,2019,本科一批,重庆,理科
2201,吉林大学,土木类,9,618,630,2019,本科一批,重庆,理科
2201,吉林大学,计算机类,6,633,636,2019,本科一批,重庆,理科
2201,吉林大学,食品科学与工程类,4,624,626,2019,本科一批,重庆,理科
2201,吉林大学,经济学类,4,633,637,2019,本科一批,重庆,理科
2201,吉林大学,会计学,10,618,632,2019,本科一批,重庆,理科
2201,吉林大学,管理科学与工程类,4,622,626,2019,本科一批,重庆,理科
2201,吉林大学,车辆工程,4,636,642,2019,本科一批,重庆,理科
2201,吉林大学,工业设计,2,629,631,2019,本科一批,重庆,理科
2201,吉林大学,材料物理,4,625,634,2019,本科一批,重庆,理科
2201,吉林大学,电子信息类,8,627,633,2019,本科一批,重庆,理科
2201,吉林大学,通信工程,10,622,629,2019,本科一批,重庆,理科
2201,吉林大学,自动化,4,624,627,2019,本科一批,重庆,理科
2201,吉林大学,水利类,5,621,623,2019,本科一批,重庆,理科
2201,吉林大学,预防医学,4,620,628,2019,本科一批,重庆,理科
2201,吉林大学,临床医学（5年）,4,636,638,2019,本科一批,重庆,理科
2201,吉林大学,临床医学（5+3医）,4,638,654,2019,本科一批,重庆,理科
2201,吉林大学,口腔医学,5,633,635,2019,本科一批,重庆,理科
2201,吉林大学,药学,3,618,628,2019,本科一批,重庆,理科
2202,延边大学,电子信息类,4,571,581,2019,本科一批,重庆,理科
2202,延边大学,机械类,2,570,572,2019,本科一批,重庆,理科
2202,延边大学,地理科学类,5,570,584,2019,本科一批,重庆,理科
2202,延边大学,旅游管理,3,570,582,2019,本科一批,重庆,理科
2202,延边大学,化学类,2,577,584,2019,本科一批,重庆,理科
2202,延边大学,物理学,3,568,569,2019,本科一批,重庆,理科
2202,延边大学,食品科学与工程,2,574,576,2019,本科一批,重庆,理科
2202,延边大学,药学类,3,572,584,2019,本科一批,重庆,理科
2202,延边大学,临床医学,2,591,599,2019,本科一批,重庆,理科
2202,延边大学,数学类,3,568,576,2019,本科一批,重庆,理科
2203,长春理工大学,应用物理学,1,560,560,2019,本科一批,重庆,理科
2203,长春理工大学,电子科学与技术,1,552,552,2019,本科一批,重庆,理科
2203,长春理工大学,微电子科学与工程,1,553,553,2019,本科一批,重庆,理科
2203,长春理工大学,光电信息科学与工程,4,546,556,2019,本科一批,重庆,理科
2203,长春理工大学,信息与计算科学,2,545,546,2019,本科一批,重庆,理科
2203,长春理工大学,数学与应用数学,2,543,553,2019,本科一批,重庆,理科
2203,长春理工大学,测控技术与仪器,2,549,550,2019,本科一批,重庆,理科
2203,长春理工大学,机械设计制造及其自动化,2,542,545,2019,本科一批,重庆,理科
2203,长春理工大学,机械电子工程,3,544,557,2019,本科一批,重庆,理科
2203,长春理工大学,电气工程及其自动化,2,547,548,2019,本科一批,重庆,理科
2203,长春理工大学,电子信息工程,2,546,550,2019,本科一批,重庆,理科
2203,长春理工大学,通信工程,2,548,564,2019,本科一批,重庆,理科
2203,长春理工大学,自动化,3,543,556,2019,本科一批,重庆,理科
2203,长春理工大学,计算机科学与技术,4,554,559,2019,本科一批,重庆,理科
2203,长春理工大学,网络工程,1,555,555,2019,本科一批,重庆,理科
2203,长春理工大学,数据科学与大数据技术,4,550,560,2019,本科一批,重庆,理科
2203,长春理工大学,软件工程,1,556,556,2019,本科一批,重庆,理科
2203,长春理工大学,无机非金属材料工程,2,544,544,2019,本科一批,重庆,理科
2203,长春理工大学,功能材料,1,542,542,2019,本科一批,重庆,理科
2203,长春理工大学,化学工程与工艺,3,540,542,2019,本科一批,重庆,理科
2203,长春理工大学,环境工程,2,545,554,2019,本科一批,重庆,理科
2203,长春理工大学,应用化学,1,546,546,2019,本科一批,重庆,理科
2203,长春理工大学,生物技术,2,551,555,2019,本科一批,重庆,理科
2203,长春理工大学,生物工程,2,541,541,2019,本科一批,重庆,理科
2203,长春理工大学,生物医学工程,3,540,549,2019,本科一批,重庆,理科
2203,长春理工大学,信息管理与信息系统,2,540,541,2019,本科一批,重庆,理科
2203,长春理工大学,国际经济与贸易,2,546,558,2019,本科一批,重庆,理科
2203,长春理工大学,金融工程,5,540,543,2019,本科一批,重庆,理科
2203,长春理工大学,会计学,3,542,547,2019,本科一批,重庆,理科
2203,长春理工大学,财务管理,3,541,570,2019,本科一批,重庆,理科
2203,长春理工大学,广告学,2,544,552,2019,本科一批,重庆,理科
2204,东北电力大学,电气工程及其自动化,2,596,599,2019,本科一批,重庆,理科
2204,东北电力大学,能源与动力工程,4,582,585,2019,本科一批,重庆,理科
2204,东北电力大学,核工程与核技术,1,585,585,2019,本科一批,重庆,理科
